voter_id,voter_name,date_of_birth,gender,nationality,registration_number,email,phone_number,cell_number,picture,registered_age,district_id,candidate_id,candidate_name,party_affiliation,biography,campaign_platform,photo_url,voting_time,vote,polling_station_id,vote_type
4081f630-ad27-44d7-9647-e48420ecdfcb,Ed Barrett,1961-07-30T09:52:05.699Z,male,GB,goldenkoala900,ed.barrett@example.com,013873 30191,07351 103837,https://randomuser.me/api/portraits/men/30.jpg,11,DIST_011,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:52,1,PS67890,regular
e7dd67b7-d4a4-41fa-97ea-1370d86fcf22,Terrance Kelly,1958-03-16T01:36:20.462Z,male,GB,whiteostrich212,terrance.kelly@example.com,0115917 127 9163,07358 654058,https://randomuser.me/api/portraits/men/2.jpg,13,DIST_009,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:52,1,PS78901,invalid
7436c553-4e98-4de9-bd59-08955e4d43a4,Julia Fletcher,1977-09-15T16:34:22.890Z,female,GB,organicbird560,julia.fletcher@example.com,019467 18282,07813 940362,https://randomuser.me/api/portraits/women/36.jpg,15,DIST_005,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:53,1,PS89012,regular
0e4c8dd4-e1cf-43a5-9213-ae4dbe859642,Abigail Ward,1959-01-24T04:20:40.095Z,female,GB,bluemouse918,abigail.ward@example.com,017683 73503,07468 259994,https://randomuser.me/api/portraits/women/68.jpg,5,DIST_007,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:54,1,PS01234,invalid
d107996c-c4fe-41d4-ba43-ae3993a9a587,Russell Byrd,1996-04-18T13:56:43.179Z,male,GB,crazyelephant710,russell.byrd@example.com,01526 56354,07396 178413,https://randomuser.me/api/portraits/men/57.jpg,17,DIST_025,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:54,1,PS12233,invalid
3acb84b0-d1c4-4753-a27f-f426074a0acd,Donald Parker,1962-03-20T22:05:57.735Z,male,GB,lazyzebra981,donald.parker@example.com,019467 14278,07570 167394,https://randomuser.me/api/portraits/men/42.jpg,19,DIST_011,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:55,1,PS78901,invalid
4d3bc50c-068f-4f7d-9b9c-d047b0cf1135,Eric Snyder,1945-08-22T16:06:20.912Z,male,GB,organicpeacock877,eric.snyder@example.com,015394 99875,07949 480849,https://randomuser.me/api/portraits/men/48.jpg,16,DIST_004,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:56,1,PS89012,regular
f0623bb1-6bb5-40c3-9a2d-59b355d9efae,Victor Bates,1978-12-10T18:04:28.138Z,male,GB,blacksnake396,victor.bates@example.com,019467 36093,07381 522689,https://randomuser.me/api/portraits/men/22.jpg,8,DIST_003,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:57,1,PS12345,regular
e70df8b7-56a0-41dc-be5f-3d1464c2022f,Suzanna Hughes,1950-12-04T00:28:39.101Z,female,GB,whiteelephant847,suzanna.hughes@example.com,016977 1881,07899 435749,https://randomuser.me/api/portraits/women/42.jpg,16,DIST_013,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:57,1,PS89012,regular
aedec1ff-a8f8-496b-9254-eb94ccddeed2,Lucas Torres,1986-04-07T16:26:06.382Z,male,GB,greenelephant901,lucas.torres@example.com,016977 5054,07156 320692,https://randomuser.me/api/portraits/men/26.jpg,10,DIST_004,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:58,1,PS89012,regular
a6f66f5a-f0b0-41e3-859f-fd0d8f9c7bac,Marie Hart,1947-10-04T23:27:29.624Z,female,GB,yellowzebra859,marie.hart@example.com,0111 475 7365,07578 275740,https://randomuser.me/api/portraits/women/48.jpg,5,DIST_012,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:58,1,PS12233,regular
d8e6d706-a0bc-4d36-ab19-e57ca0fa3309,Roy Lowe,1965-08-23T10:47:50.339Z,male,GB,beautifulmouse890,roy.lowe@example.com,016974 50010,07117 295897,https://randomuser.me/api/portraits/men/78.jpg,13,DIST_012,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:59,1,PS34567,regular
80d4c170-1c9b-41dc-a1cf-559f75d1ffe2,Katie Bailey,1979-10-18T04:44:31.805Z,female,GB,yellowgoose423,katie.bailey@example.com,01380 99814,07708 733985,https://randomuser.me/api/portraits/women/48.jpg,3,DIST_020,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:59,1,PS34567,regular
2496fea4-a429-494d-a05a-8c146d324b1f,Brooke Fleming,1951-02-28T19:24:57.637Z,female,GB,purpleleopard814,brooke.fleming@example.com,0113784 905 8354,07440 493794,https://randomuser.me/api/portraits/women/39.jpg,16,DIST_009,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:00,1,PS67890,regular
723081a0-ac67-462c-bad5-ea7d79c9df5f,Jeff Castro,1981-12-11T17:52:59.264Z,male,GB,tinyfrog928,jeff.castro@example.com,01468 58939,07792 577974,https://randomuser.me/api/portraits/men/82.jpg,12,DIST_002,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:01,1,PS56789,invalid
cc1e89f6-f04f-4e1c-86f8-ad8b30d682ff,Ralph Rice,1992-09-15T19:13:30.039Z,male,GB,whiteleopard676,ralph.rice@example.com,015394 17770,07484 822085,https://randomuser.me/api/portraits/men/70.jpg,12,DIST_024,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:01,1,PS67890,invalid
f1d9362a-42aa-435a-a4ee-f631de6c6757,Vincent Bradley,1965-12-17T14:59:43.046Z,male,GB,tinytiger965,vincent.bradley@example.com,01846 195815,07074 215199,https://randomuser.me/api/portraits/men/10.jpg,18,DIST_015,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:02,1,PS45678,regular
812cf578-bd7d-4cbe-8288-3d4d58d81d09,Julie Black,1960-11-26T13:00:21.238Z,female,GB,lazyduck848,julie.black@example.com,016977 6171,07139 881252,https://randomuser.me/api/portraits/women/33.jpg,5,DIST_018,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:02,1,PS45678,invalid
0ef3e6ed-2d45-4a62-b397-5a243cb51905,Abbie Stone,1953-02-16T04:01:34.781Z,female,GB,heavyfrog696,abbie.stone@example.com,016977 3320,07621 161596,https://randomuser.me/api/portraits/women/23.jpg,16,DIST_004,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:03,1,PS45678,invalid
b2f28387-42aa-4dff-bcdb-17d6c4b6be2a,Megan Castro,1993-05-11T00:54:33.844Z,female,GB,sadbird498,megan.castro@example.com,015394 08727,07795 917094,https://randomuser.me/api/portraits/women/78.jpg,13,DIST_013,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:04,1,PS23456,regular
54dedc3d-c84e-4f50-a6f5-264dec50eb34,Gabe Gibson,1967-07-10T20:17:13.257Z,male,GB,whitegoose248,gabe.gibson@example.com,017687 07072,07343 799495,https://randomuser.me/api/portraits/men/86.jpg,16,DIST_003,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:04,1,PS34567,invalid
76bb636c-0505-4517-863e-1f2876ed4d5a,Judy Henderson,1952-09-29T14:08:22.757Z,female,GB,tinybird992,judy.henderson@example.com,015395 93889,07182 577303,https://randomuser.me/api/portraits/women/45.jpg,11,DIST_018,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:05,1,PS89012,regular
143b9f9a-d902-458b-a455-d1dcf44c3058,Brian Gilbert,1949-10-10T03:01:29.871Z,male,GB,greengoose859,brian.gilbert@example.com,017687 25559,07083 217220,https://randomuser.me/api/portraits/men/76.jpg,5,DIST_010,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:06,1,PS89012,invalid
16dcdea4-f58f-4815-adb9-9d6241d460ed,Angie Hudson,1966-01-21T10:58:50.370Z,female,GB,organicmeercat842,angie.hudson@example.com,015396 16266,07919 949671,https://randomuser.me/api/portraits/women/29.jpg,19,DIST_021,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:06,1,PS45678,regular
919ee835-2cfd-405f-94ca-03ff0c52de8f,Landon Burns,1958-07-04T23:23:24.429Z,male,GB,silvermouse123,landon.burns@example.com,0116621 944 4094,07865 571696,https://randomuser.me/api/portraits/men/99.jpg,3,DIST_020,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:07,1,PS56789,regular
83e215f0-fd9e-4281-abe5-a33bdb67834d,Jonathan Cunningham,1958-01-19T23:34:23.435Z,male,GB,tinyfrog672,jonathan.cunningham@example.com,016977 2673,07006 996464,https://randomuser.me/api/portraits/men/74.jpg,17,DIST_012,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:07,1,PS56789,regular
3823d362-3674-4a55-bf46-52e58f954365,Carolyn Lord,1995-03-04T09:22:03.117Z,female,GB,happyfrog245,carolyn.lord@example.com,016974 07324,07531 421164,https://randomuser.me/api/portraits/women/50.jpg,15,DIST_019,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:08,1,PS12233,regular
06a8eb5b-9b82-4675-a245-57120918706e,Aaron Hawkins,1972-05-21T23:26:24.880Z,male,GB,crazygoose384,aaron.hawkins@example.com,015396 35775,07607 990506,https://randomuser.me/api/portraits/men/17.jpg,20,DIST_007,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:09,1,PS89012,regular
b3e774e8-610f-4797-b095-2e09b040b997,Nicole Davis,1945-07-02T05:28:33.979Z,female,GB,goldendog898,nicole.davis@example.com,0191 002 6477,07162 301064,https://randomuser.me/api/portraits/women/70.jpg,10,DIST_023,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:09,1,PS67890,invalid
b873e8ae-dea7-40bb-9353-93d4b7e7dfb6,Nathan Long,1958-02-26T09:36:21.383Z,male,GB,greendog641,nathan.long@example.com,016974 93419,07705 802133,https://randomuser.me/api/portraits/men/29.jpg,4,DIST_003,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:10,1,PS34567,regular
4f98d02a-7bbd-4ecc-bf10-f145cb6a867a,Deborah Watkins,1961-05-21T23:18:17.138Z,female,GB,angrywolf206,deborah.watkins@example.com,0121 434 4881,07236 161450,https://randomuser.me/api/portraits/women/73.jpg,14,DIST_002,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:11,1,PS34567,regular
2f1b6b34-d212-440e-a05b-e818849d90b4,Claude Williams,1975-10-26T07:38:49.110Z,male,GB,greenpeacock890,claude.williams@example.com,019467 24978,07091 439765,https://randomuser.me/api/portraits/men/52.jpg,20,DIST_022,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:12,1,PS90123,invalid
cf199793-5872-475e-8f26-01f7ee3bd432,Rebecca Watts,1998-02-23T21:38:04.353Z,female,GB,happybear183,rebecca.watts@example.com,015395 69218,07683 137872,https://randomuser.me/api/portraits/women/85.jpg,13,DIST_008,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:12,1,PS45678,invalid
5114c7d3-0e16-426f-955c-8ac6e702b205,Emma Burton,1988-08-05T21:09:37.227Z,female,GB,silverleopard710,emma.burton@example.com,016977 56862,07603 102453,https://randomuser.me/api/portraits/women/89.jpg,14,DIST_025,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:13,1,PS78901,invalid
6ae273f3-5200-4ecf-9f1b-e42cf0029287,Heidi Morgan,1954-05-18T00:44:54.608Z,female,GB,sadtiger337,heidi.morgan@example.com,016977 04153,07206 249787,https://randomuser.me/api/portraits/women/93.jpg,6,DIST_010,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:14,1,PS23456,regular
0c176d33-ae46-4ccc-8087-c25d074f44d3,Alfred Riley,1953-03-11T23:34:57.548Z,male,GB,orangeladybug812,alfred.riley@example.com,01059 368666,07888 942423,https://randomuser.me/api/portraits/men/81.jpg,15,DIST_003,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:14,1,PS12345,regular
2e5c5362-f675-48db-9a8c-b997250eb093,Barb Sutton,1979-05-22T21:30:27.502Z,female,GB,smallpanda630,barb.sutton@example.com,0121 386 3957,07349 853229,https://randomuser.me/api/portraits/women/17.jpg,12,DIST_008,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:15,1,PS90123,invalid
3496e404-abad-4e2c-9281-d9b2dc065267,Christina Freeman,1984-04-10T19:48:05.710Z,female,GB,bigswan644,christina.freeman@example.com,01704 31448,07483 037097,https://randomuser.me/api/portraits/women/79.jpg,19,DIST_004,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:15,1,PS78901,regular
58d43bce-2ec0-44de-8212-a9d045aca4ff,Flenn Lowe,1977-12-16T15:49:02.900Z,male,GB,beautifulcat671,flenn.lowe@example.com,015242 50536,07761 246414,https://randomuser.me/api/portraits/men/6.jpg,4,DIST_013,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:16,1,PS78901,regular
d20e6c33-e311-4933-80c9-d29f32284725,Same Clark,1953-04-21T16:04:02.853Z,male,GB,smallmeercat837,same.clark@example.com,0121 769 5009,07388 101019,https://randomuser.me/api/portraits/men/95.jpg,11,DIST_021,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:24,1,PS45678,regular
d836cf87-2c24-4563-9e1e-d9bf36eea6cf,Sheryl Lowe,1985-11-22T14:54:54.352Z,female,GB,whitesnake654,sheryl.lowe@example.com,015396 38468,07050 372140,https://randomuser.me/api/portraits/women/19.jpg,3,DIST_004,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:24,1,PS90123,regular
c7946f83-fb4a-4670-a38f-457f6c2a97be,Ralph Jensen,1964-06-05T11:27:52.792Z,male,GB,lazywolf330,ralph.jensen@example.com,015242 49765,07374 866179,https://randomuser.me/api/portraits/men/97.jpg,12,DIST_001,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:24,1,PS56789,regular
bf8fd315-42a5-4124-979a-ad037ae251e8,Mary Watson,1946-12-22T09:45:56.720Z,female,GB,redostrich864,mary.watson@example.com,0191 815 8128,07207 549041,https://randomuser.me/api/portraits/women/47.jpg,17,DIST_024,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:24,1,PS89012,regular
a97c701c-9903-4894-b090-65a5e683ae45,Mario Moreno,1962-07-24T15:10:31.913Z,male,GB,purplebird470,mario.moreno@example.com,016977 3561,07813 937825,https://randomuser.me/api/portraits/men/37.jpg,9,DIST_009,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:24,1,PS45678,regular
aa89e276-fa2e-4e14-becf-973c098dfab3,Martin Morgan,1969-10-08T14:22:42.903Z,male,GB,silverzebra615,martin.morgan@example.com,01914 393607,07064 798591,https://randomuser.me/api/portraits/men/78.jpg,18,DIST_008,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:25,1,PS34567,regular
15cbf21d-2f36-4b45-8f24-382846e23fed,Ashley Gonzales,1954-02-14T08:40:46.165Z,female,GB,brownduck605,ashley.gonzales@example.com,0161 030 8433,07944 813092,https://randomuser.me/api/portraits/women/29.jpg,11,DIST_008,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:25,1,PS78901,regular
dc3e5655-4acd-4c49-9717-43badfd0dcc4,Salvador Rice,1956-09-18T00:36:21.596Z,male,GB,bigkoala377,salvador.rice@example.com,017683 85834,07387 380757,https://randomuser.me/api/portraits/men/66.jpg,7,DIST_005,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:25,1,PS78901,invalid
495f7c02-3452-465f-9e58-80a5aa07ca59,Eliza Medina,1982-04-22T12:12:36.759Z,female,GB,orangeleopard150,eliza.medina@example.com,015396 40234,07819 198973,https://randomuser.me/api/portraits/women/62.jpg,14,DIST_024,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:25,1,PS56789,invalid
269bd48c-45e4-4173-a548-4950664daafb,Christian Holland,1978-04-21T19:45:28.152Z,male,GB,crazyleopard331,christian.holland@example.com,016974 13357,07139 648849,https://randomuser.me/api/portraits/men/4.jpg,15,DIST_004,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:26,1,PS67890,invalid
c407d67b-103a-41b8-804d-8ad044b87e09,Robert Ford,1981-03-16T10:08:17.343Z,male,GB,crazyswan599,robert.ford@example.com,017684 68171,07553 336402,https://randomuser.me/api/portraits/men/4.jpg,5,DIST_022,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:26,1,PS90123,regular
120f4f49-4693-4f0f-b6fc-7e60f98b8a2b,Bernard Cunningham,1997-02-16T05:37:13.213Z,male,GB,yellowrabbit547,bernard.cunningham@example.com,016973 37797,07558 976407,https://randomuser.me/api/portraits/men/2.jpg,14,DIST_024,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:26,1,PS12345,regular
7057db0b-7323-4821-a161-886a33f824eb,Jeffrey Beck,1975-05-16T15:18:12.342Z,male,GB,happycat568,jeffrey.beck@example.com,015242 95098,07491 718545,https://randomuser.me/api/portraits/men/67.jpg,14,DIST_018,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:26,1,PS34567,regular
ca606870-595c-4832-8038-2452f87e6aef,Rebecca Parker,1963-04-01T10:15:10.508Z,female,GB,lazydog367,rebecca.parker@example.com,016974 56949,07806 900681,https://randomuser.me/api/portraits/women/95.jpg,18,DIST_003,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:26,1,PS23456,invalid
7ee40b5a-64bc-4e80-808e-54072ce1f72c,Jeremy Thompson,1962-03-27T09:43:58.991Z,male,GB,orangetiger427,jeremy.thompson@example.com,0151 816 0333,07740 511971,https://randomuser.me/api/portraits/men/47.jpg,21,DIST_019,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:27,1,PS56789,regular
6d1f26fa-4631-4a83-a407-7a553a22dad0,Heather Stewart,1964-04-21T21:44:57.524Z,female,GB,heavyladybug668,heather.stewart@example.com,016974 91455,07738 525071,https://randomuser.me/api/portraits/women/20.jpg,15,DIST_014,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:27,1,PS34567,invalid
00f6069a-84ef-4987-a4fb-0b5308a43736,Alex Austin,1963-05-28T21:05:28.410Z,female,GB,sadbear734,alex.austin@example.com,017684 06055,07629 471950,https://randomuser.me/api/portraits/women/0.jpg,17,DIST_002,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:27,1,PS01234,invalid
58280c05-e7d1-4013-8098-b8ac8b7181a7,Ellie Lowe,1982-01-23T09:37:53.405Z,female,GB,orangepanda605,ellie.lowe@example.com,016977 42535,07129 049022,https://randomuser.me/api/portraits/women/49.jpg,6,DIST_001,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:27,1,PS78901,regular
f922d683-aabd-430d-8324-6e4032a9f93e,Wade Mills,1997-01-10T19:15:02.905Z,male,GB,blackelephant470,wade.mills@example.com,015394 24561,07753 729024,https://randomuser.me/api/portraits/men/5.jpg,17,DIST_021,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:27,1,PS89012,invalid
2d55407b-7872-41b9-a318-217e5133dd4d,Claude Stephens,1949-01-14T12:19:24.885Z,male,GB,bigleopard238,claude.stephens@example.com,01727 290652,07289 651460,https://randomuser.me/api/portraits/men/90.jpg,12,DIST_004,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:28,1,PS89012,regular
10c29820-3dd6-4d1e-b94f-2c419642a570,Bryan Barrett,1990-03-30T21:36:25.395Z,male,GB,crazyzebra267,bryan.barrett@example.com,017683 60050,07014 391141,https://randomuser.me/api/portraits/men/8.jpg,17,DIST_001,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:28,1,PS90123,invalid
